id;value
677;Dynamique, efficace, ponctuelle, apte à travailler en équipe, souriante, communicative et sociable,
678;Sport ( training - Basket ball - Football ) musique - internet
679;technologie, sport
680;Lecture,Jeux d'échec,Natation,Music
681;Musique-sport-lecture
682;Lire, jeux vidéo, télévision
683;Musique, communication, nouvelle technologie, cinema
684;Musique, Surfer pour connaitre les nouvelles technologies, Pétanque
685;Guitare, Voyage
686;Création, couture, bricole, dessin, lecture, musiques
687;Sports mécaniques (02 roues/04 roues), Sports Collectifs (Basket-ball, Volley-ball), Lecture, cuisine.
688;sport,music,internet,tv
689;Voyager,Danser
690;Scoutisme, Choral, Connaissance en leadership, Management, Gestion
691;Scoutisme Tily Eto Madagasikara, Messengers of Peace Madagascar
692;Groupe biblique
693;Musique, Voyage,Jeu d’echecs
694;Documentation sur internet,basketball,facebook
695;connaissance de Gestion des ressources humaines
696;- Musique - Film - Lecture - Cuisine -  Voyages. 
697;-	Titulaire d’un permis de conduire catégorie B
698;Basket ball Regarder des documentaires et films Nager
699;Théâtre, basket, jeu video
700;Jeux-video, Basket-ball, Football,
701;Autorisation d'Enseigner niveau III en 2017 Programmation Neuro-linguistique en 2016
702;natation , musique
703;Sport, Voyage, internet, bibliothèque
704;Football, Natation, Passioné de la mécanique auto
705;Lecture, Chant, Sports (Foot-ball, Basket, Pétanque, Ping -pong, Natation)
706; basket-ball, volley-ball, Lecture et Musique
707;Natation-basket ball-football-musique.
708;Disponibilité immédiate, passeport en cours de validité Nombreux voyages à l’étranger (Afrique, proche et moyen Orient, Madagascar, etc.) Carte de résident Madagascar validité Avril 2019                                                           
709;Pratique du Fitness : 4ans, pratique de la danse : 2ans
710;chants et sports
711;"Ayant une forte connaissance en mécanique automobile Transporteur : Transport en commun ; chauffeur guide Touristique"
712;Football, Echecs, Belote 
713;Responsable et appliquée Dynamique et organisée Sérieuse et Honnête  Membre d’une association évangélique
714;Chant et Football 
715;Chrétienne, Sportive
716;voyage, lecture
717;Basketball, Lecture, Danse, Chanter
718;lecture, basket, natation, voyage
719;président des jeunes et des enfant de mon quartier dans l'église EKAR TSARAMASAY, animateur de groupe de jeunes, conseiller d'orientation des jeunes et des adultes à dificulter de vie de mon quartier, membre d'une association d'oeuvre sociale dans mon égl
720;Lecture, Musique, Sport
721;Lecture, danse, musique, Musculation, running, modeling, 
722;Musique, Membre mpampiely Baiboly
723;musique,natation
724;Documentation sur internet, lecture, voyage, la marche, natation, basket-ball, film
725;Lecture. Internet. Natation
726;lecture, musique, foot ball
727;Théâtre, Cuisine, Documentaire
728;Sports, media, autres
729;Lecture, natation,courses de voiture
730;cuisine, couture, chant
731;Jeu vidéo, visionner des films
732;Membre du TASK FORCE ankoay représentant l’association Mpamakilain’iMadagasikara :  2006-2007  Membre de l’équipe provincial au sein de l’association Mpamakilain’iMadagasikara           2007  jusqu’à ce jour  Membre des jeunes au sein de l’association mpa
733;natation, musique, voyage
734;Informatique - Internet - Lecture
735;WWF, MNP, CNRE
736;SECRETAIRE FINANCIER AUMONERIE HJRA
737;Musiques, Livres, jeux
738;Scoutisme, Connaissance en leadership, Management, Gestion
739;Sport (football en compétition, baby-foot) Membres actifs au sein du Groupement des Elèves Polytechniciens en Science et Ingénierie des matériaux(GEPSIM). Elève du centre d’aide aux orphelins Akany Solofo.
740;Sportif, Passionné d’Internet, Passionné de livre
741;basket ball, natation
742;2014-2015: Président au sein de l’Association Religieuse des Etudiants Polytechniciens Adventistes (AREPA). Musique: Piano, Guitare, Sport: Football, Hand-ball, Basket, Jeux: PES, NFS,…
743;maîtrise de l'outil informatique /maîtrise du logiciel SAGE - CIEL COMPTA
744;sport mecanic
745;Musique, livre, tour de magie, psychologie
746;Football, petanque, Guitare, piano, chanter
747;Bricolage, Natation, Basket, Arts martiaux, jeux d’échec, jeux vidéos, Internet
748;-Membre du TASK FORCE ankoay représentant l’association Mpamakilain’iMadagasikara :  2006-2007  -Membre de l’équipe provincial au sein de l’association Mpamakilain’iMadagasikara 2007  jusqu’à ce jour  -Membre des jeunes au sein de l’association mpanazava 
749;-Membre du TASK FORCE ankoay représentant l’association Mpamakilain’iMadagasikara :2006-2007  -Membre de l’équipe provincial au sein de l’association Mpamakilain’iMadagasikara  2007  jusqu’à ce jour  -Membre des jeunes au sein de l’association mpanazava e
750;Membre Mpamakilain’iMadagasikara, Membre du scoutisme Mpanazava
751;Musique, Aide humanitaire, Sport
752;Danse, Lecture, Chant ,sport
753;la télévision, le documentaire ,documentation sur internet
754;LIRE-ECOUTER DE LA MUSIQUE
755;LECTURES, MUSIQUE, FITNESS
756;Basket-ball, Scout 39éme
757;Besket-ball, Echecs, Lecture
758;cuisine, sport
759;sport mecanique, basket ball, lecture
760;jeu vidéo, basket, natation, photographie, internet, music
761;Membres actif d’une association CHRETIEN: STK FJKM Ambavahadimitafo Loisirs : dansé, chanté, jeu de carte Mobilité géographique
762;lire , basket ball, athletisme, membre choral
763;Musique, basket ball, cinéma
764;Sport ,Art, Music, Organisation évenementielle.
765;Faire du sport, Lecture, musique
766;Sport,voyage,musique,lecture,association
767;	Aide Coach de l’équipe de basket-ball d’Andrononobe 	Membres de la Chorale ZAAFI  Miarinarivo - Ambatomanjaka
768;volonté d'apprendre, sérieuse, ponctuelle
769;Basket Ball, Chanter, Danser
770;Jeux de société, sortie en famille,Basket-ball,Natation
771; basket-ball, jeux vidéo, internet, cuisine,
772;"Dépannage et maintenance informatique; Création et retourchage image sur ordinateur; Serie TV"
773;natation, lecture, musique, cinema, cuisine, internet
774;Cinéma, musique
775;Membre Alliance Française Andavamamba 
776;•	Activité sportive : Football Activité culturelle : Chanter, lire •	Service traiteur 
777;forte connaissance en mécanique automobile
778;"CHANTS; DANSES; jouer de la guitare"
779;Musique ,chant ,basket, foot,informatique,Dj-ing,sortie de group 
780;Basket Ball, Taekwon do, guitare
781;Internet - Tourisme - Actualités - Football - Basketball - Pétanque - Poker - Lecture
782;Football, Handball, Volleyball,Voyager, chanter, danser, s’amuser avec des amies
783;
784;Dynamique,ponctuel,sérieux, Intègre, Sociable
785;scoutisme -	Passionné du sport (foot-ball, basket-ball,Karate…) -	L’organisation d’évènement familial,animateur
786;Football, Basket ball, membre  de COS-BANI Ivato Aéroport
787;Lecture, natation, internet
788;Jeux, voyages, Basket, foot
789;CINEMA - INTERNET - NATATION 
790;Représentant d'une association caritative ayant pour siège en Normandie France, musique, lire, pêche, handball
791;Lire (Bible, Livres), Regarder la télévision, Faire une sortie avec ma famille
792;Natation-football-volleyball-jeux vidéo-échec, sport mécanique  (scooter)
793;Installateur antenne parabolique 
794;- Musicien professionnel (en cabaret, concert, animation.) - Arrangements musicaux - Sonorisateur événements
795;naviguer sur l’internet, dépannage, Musculation, Natation,
796;Monteur de vidéos et cartographe
797;bricolage, sport,
798;Lecture de magazines spécilisés
799;Basket Ball, lecture
800;honnêtêté, loyauté, rigueur, souci de la qualité
801;Basket-ball, judo
802;Natation, sortir en groupe, lecture
803;Rugby, Basket, Pétanque, Natation
804;CHANTEUSE
805;Cuisine,pâtisserie
806;Football, voyage
807;Sport et film  recherche sur internet, lecture.
808;sport, music, lecture
809;Music classic, nataion et foot
810;Basket-ball,jeux de société ,musique,chanter
811; CHEF SCOUT
812;Musique, lecture, art culinaire, voyage, cinéma.
813;Nouvelle technologie
814;Natation-basket ball-musique-photographie
815;Lecture, documentaires, musique
816;Volontaire à la Croix Rouge Malagasy, scoutisme, sports
817;membre de l'association des jeunes entrepreneurs 
818;Lecture,Documentation,foot Ball,Chanson.
819;Football, Basket Ball, Musique, Natation
820;membre de l'association des jeunes entrepreneurs,Nager, marche à pied, lire (journaux, management, RH, roman), voyager, mode, cuisiner,broder
821;music, internet, lecture,voyage
822;Basket ball, Regarder la télé, Chanter
823;Lecture, Voyage, Danse, Natation, Decoration interieur 
824;Sports: collectifs et individuels Moto Internet : Navigation et messagerie
825;Sports, Rugby, Bricolage, Lecture, pêche…
826;Sport collectif, jeux de stratégies, lecture, musique
827;Lecture d’ouvrages, Basket-ball, Ecouter de la musique, Naviguer sur Internet, Documentation
828;jazz music, guitare, natation
829;Président de l'Association de la Médaille Miraculeuse à Ambovombe, Joueur de foot amateur
830;loisir- foot ball
831;Musique, Microsoft excel, Stratégie
832;lire, basket ball
833;Football, Cinema
834;Nouvelle technologie, sport, lecture
835;Football, basketball, Natation, lecture
836;Sports: Football, Handball, Jogging … Loisirs : Etude, recherche documentaire, Chanter, lecture, musique, cinéma, voyage, danse, excursion en groupe ou en  famille, Jeux vidéo …
837;Musique, cuisine, art, video
838;plongée sous marine
839;Danser,Basket
840;Dynamique, sociable, apte a travailler en équipe, disponible de suigte
841;Scoutisme, natation, photographie
842;Documentation sur internet, cinema
843;Lire, chanter, balader, voyager
844;Voley ball - voyage - lecture
845;Balade en Famille, jeux televisés
846;Internet, musique, jeux vidéos, film
847;Voley ball, voyage,lecture
848;Volley ball, voyage,lecture
849;développement durable
850;Chrétienne, Sportif, musique, cinéma
851;Jeune et Dynamique. Avoir une forte capacité d'autodidacte. Facile à prendre tous les instruction donnant les formateurs. 
852;Lecture, documentation
853;-Connaissances  des  moyens de paiements   -Connaissances des opérations bancaires   -Assurer la véracité des saisies des flux  financier sur T24   -Capacité  rédactionnel et d’analyse 
854;lecture, film, voyage, karaté
855;Connaissances  des  moyens de paiements   -Connaissances des opérations bancaires   -Assurer la véracité des saisies des flux  financier sur T24   -Capacité  rédactionnel et d’analyse 
856;Lectures  et  promenade.
857;lecture, guitare, football
858;Lecture, documentaire, basketball, karaoké
859;Football, Athlétisme, Piano, Jeux Video, chorale
860;Jeux-video, Basket-ball, 
861;volontariat, shopping,Médiathèque et culturethèque,danse, communication
862;Natation, voyage, jeu de société
863;"Sport, Musique ; Internet."
864;Basketball, guitare, karaoké, footing, multimedia
865;Réalisateur film malagasy et clips
866;Chanteur d'orchestre, chorale FJKM
867;Voyage, foot ball, Musique
868;lecture, chant, sport
869;Lecture, guitare
870;Foot et Basket-ball
871;foot ball, musique
872;Pratique du KARATE DO
873;Sports
874;Basket ball - Cuisine
875;Cuisine, chant, danse
876;Athetisme, gospel
877;Lecture, football, jeux videos
878;Football, Jeux vidéo, Musique.
879;"Basket ball; Tae Kwon do"
880;lire et  regarde la television surtout serie
881;lecture, basket, football, natation, voyage,karaté,théatre
882;Voyage, lire,internet,foot ball
883;Poker,football,développement personnel
884;Poker
885;Poker et football
886;jeu d’échec, lecture
887;Volley-ball, Nouvelles technologies
888;Nager et surfer sur internet
889;danse, cinéma.
890;basket ball, Lecture, football
891;Lecture, musique ,promenade 
892;Lecture, basket, football, natation, voyage, chanter
893;Volley, Basket, Informer sur les actualités internationales
894;basket - nattation- foot bal
895;Musique, voyage, montage vidéo et création audio
896;LECTURE.LANGUES ETRANGERES.MUSIQUES
897;Lecture, Cinéma,Promenade et Chant
898;misique ,voyage,danse ,lectur
899;music, chanter.
900;•	Course à pied. •	Nouvelles technologies. •	Montages vidéos. •	Voyages et les échanges multi-culturelles. •
901;.Echec
902;
903;Sport, lecture de livre ou document scientifique
904;"Sport; Naviguer sur internet"
905;Danse
906;judo,vélo
907;lecture musique jeux vidéo reportage film natation
908;Lecture, Internet, musique
909;lire des livres
910;Guitar, Dessin
911;"Sport; Naviguer sur internet; documentaire"
912;Dessin Foot Basket
913; Sports, Formations, AIKIDO, Passionner par l’informatique
914;sport voyage
915;natation,regarder les documentaires,danser
916;basket, poker
917;voyage, lecture, 
918;lecture, redonnée, photographie, 
919;chanter
920;basket, foot, musique
921;NAGER VOYAGER LIRE DANCER 
922;basket-ball foot ball
923;lecture,musique,danse,sport
924;lecture journaux, Foot-Ball, Basket-Ball
925;natation,danse,promenade,regader des documentaires
926;lecture,internet,danse,art culinaire
927;musique et bricolage ,dépannage électrique
928;natation, lecture
929;LECTURE.LANGUES ETRANGERES,MUSIQUES
930;basket- ball ,belote,Actualités culturelles, football
931;"Activités extra-professionnelles : animatrice ,organisateur d’événement. •	Sports: foot-ball, basket-ball, tennis de table ,volley ball; ."
932;C'est de travailler bien
933;Révues spécialisés, Sports, Dance, Voyages, pétanque, membre association MAFAMI, Membre SLK FJKM Ziona vaovao Mahajanga, Football, basketball
934;lire le journal , jouer la guitare, foot ball
935;Mot croisés     Lecture    Cinéma
936;Ma famille, le sport (foot et kick-boxing)
937;Membre actif du groupe Rap Roots Unity (R.R.U), lecture, billard
938;sport, music, jeux de societé, natation
939;Chant, cuisine
940;.Jeux de société, jeux d’équipe, films documentaires, visite des lieux historiques, Lecture, Voyage.
941;lecture, basket, voyage,musique,dance
942;Lecture, danse, musique, film documentaire
943;Basket-ball, Lecture
944;billard, volley ball, natation
945;Chanteur d'orchestre, chorale FJKM Ambohinaorina
946;Chauffeur
947;dynamique, souriant
948;Jeux-video,  Football,  échecs
949;Guitare, Dessin, football
950;S‘imprégner de la vie professionnelle et mettre en pratique les acquis
951;pâtisserie et cuisine
952;Internet et nouvelles technologies, pratique régulière jiu jitsu brésilien, musique, passionné de match collectif
953;Basket-ball, echec
954;cultures maraîchères et fruitières
955;Marche, jogging, musique, film,danse
956;Basket ball, musique, documentaire
957;dynamique, souriant
958;membre de l'IFM 
959;Internet, Aiki-do, jeux
960;Responsable Logistique dans l'association Section Chretienne
961;Baseball, handball, randonné, promenade, jeux video
962;Sports, Formations, Lecture, Voyage. 
963;Football, Jeu vidéo 
964;NATATION/VOYAGE/DANSE
965;cccc
966;Natation/ marche à pied/ lecture/ jeux de société
967;BEAU ART
968;Football, natation, chant, dessin, bricollage
969;NATATION, VOYAGE, DANSE
970;Lecture, Chant, Internet
971;Natation, marche à pied, lecture, jeux de société
972;Stage Comptable
973;Volley-ball/basket-ball /lecture / chaines radio/TV/vie associative
974;Music, Basket Ball, Natation
975;Voyage, musique, sport ...
976;connaissance de l'informatique
977;Educateur des jeunes scouts à Antananarivo Afovoany
978;Educateur des jeunes scouts à Antananarivo Afovoany
979;basket-ball, football, natation, musique
980;Basketball, musique, surf
981;Jeux-video, Football, échecs, music
982;natation, basket ball, music, NTIC, DEV
983;football, lecture, musique, voyage
984;pétanque, cinéma, Internet 
985;natation,lecture, voyages
986;natation, basket ball, music, NTIC
987;Guitar, Volley, Petanque, Football, basketball,Scoutisme
988;Sport : Football - Loisirs: Lecture, voyage
989;Lecture de magazines spécialisés
990;chant, danses, natation
991;Musculation, volley ball foot ball, chanter, musique, chorale
992;violon, saxophone, Natation, Pingpong, Nature de Madagascar
993;Jeux de stratégie, foot et jogging                                         
994;sport, music, lecture, 
995;Lire, regarder des documentaires, faire des randonnés, être avec les enfants  Ancienne Eclaireuse de Madagascar 
996;basket - natation- foot ball
997;Basket  (MB2ALL),  Boxe (STONE Club), Hand Ball, Foot, natation, athlétisme, volley
998;Sport, musique,natation
999;Regarder la television,  écouter de la musique, Internet,  basket-ball 
1000;theatre et danse
1001;Sport, jeux intellectuel
1002;Basket-ball, football, voyage, music
1003;Musique, danser, photographie, cinéma, faire du reportage, Tennis. 
1004;Lecture, Scoutisme, Voyage
1005;sport, nouvelles technologies
1006;Bénévole au sein de l’Association des Étudiants de l’ESTIIM’ (AEE)
1007;natation,lecture,cuisine, patisserie
1008;Musique, Voyage, sports
1009;Lecture, sport, nouvelles technologies
1010;Dynamique, Sociable, Sincère, Ayant un esprit d’équipe, Ayant le sens de responsabilité, Intègre, Ayant le sens de l’écoute.
1011;chorale, maroquinerie, masseuse
1012;évènements culturels, sport collectif
1013;internet/ danse
1014;Internet, sports, cinema
1015;ENDOI
1016;"Basket-ball; volley ball"
1017;Internet, lecture,  chant
1018;Basket-ball, cuisine
1019;musique film livre
1020;Lecture, musique, bascket, footballe , voyage. Scoutisme
1021;film musique livre
1022;association de scoutisme,basket,zumba
1023;s'epanouir dans le milieu de professionnelle
1024;Sports, Télévision, Lecture des journaux
1025;Loisirs : Musique, Cinéma, Football, dessins
1026;passion auto,tennis,internet
1027;Danse de salon, danse sportive, volley, Basket
1028;lecture/zumba/film/documentaire
1029;Les relations, voyage, musique, 
1030;thérapeute 
1031;sports,danse,voyage
1032;1999 à ce jour Responsable d’un mouvement de jeunesse chargé de l’animation, des plans d’activités et de l’organisation des sorties et des camps de groupe. SCOUTS de l’Association Scoutisme 
1033;Lecture, jouer au piano, voyager
1034;Documentaires et reportage,Lecture de préférence les romans policiers ,Musique
1035;Football, Footing, Guitar, jeux de société, musique
1036;Musique, basket ball, danses
1037;Musique/Sport/Cuisine/Lecture
1038;football, musique,volley
1039;Musique, Voyage, pêche
1040;Ecouter de la musique et se documenter
1041;lire, sport, voyage
1042;lecture,film,football,sport
1043;Lecture Voyage Natation
1044;Chanter, danser, faire des jeux de société
1045;Sérieuse, Dynamique, Esprit d'équipe
1046;Louanges
1047;music, internet, cuisine
1048;mail, twitter, facebook,
1049;Musiques, Jeux de société
1050;Musicien,
1051;Natation, Music, Voyage
1052;musique, reseaux sociaux
1053;Lire, jeux vidéo, télévision, 
1054;piscine, télévision, piano
1055;•	Santé excellente  •	Facilité d’intégration assurée par travail en équipe  •	Volonté d’apprendre  •	Responsable  •	Honnête et intègre  •	Bonne communication  •	Méthodique et organisée 
1056;sport, sortie en nature
1057;Sport : Football - Loisirs : Photographie, danse, musique
1058;association religieuse
1059;sport - musique - lecture
1060;esprit combatif-organisée-dynamique
1061;Lecture, se documenter via Internet 
1062;Lecture, Voyage, Scoutisme, Sport, Musique, Projet
1063;JEUX ET SPORTS
1064;cuisiner, musique, apte à travailler en équipe et sérieuse
1065;lecture, théâtre
1066;Lecture, Membres du club de la jeunesse Adventiste, Chef de coeur, Secretaire d'une association
1067;Lecture, musique, natation
1068;dynamique, souriant, Christiane, apte a travaille 
1069;CUISINER,CHANTER, JEUX DE SOCIETE,BRICOLAGE
1070;Voyage,art culinaire, membre de l'ACM(American Corner Mahajanga)
1071;Football, musique,Internet
1072;Documentation
1073;Lecture, danse, jeux  sur la culture générale, documentaire
1074;Basket-ball, Dessin, et musique.
1075;Lecture, natation, internet, voyages...
1076;lire les livres, echec
1077; Voyage   Chanter   Football 
1078;Nouvelle technologie, Communication, Bricolage
1079;natation,voyage,internet
1080;Je suis responsable, organisée, autodidacte, sociable, a un sens relationnel,. J'aime voyager et faire le Zoomba.
1081;Volleyball, footing, pétanque, Documentation sur Internet, Voyager
1082;Basket Ball, Natation, Cyclisme, Jeune et Dynamique. 
1083;natation,lecture, jardin
1084;Passionné par les nouvelles technologies (ordinateurs, smartphones, etc), lecture, sport, musique, jeux vidéo,mécanique auto/moto.
1085;cuisine, coupe et couture, sport
1086;Football, musique
1087;Basket, volley, musique, roman policier, jeux de société
1088;Musique, Couture, Confection, 
1089;Loisirs: Natation, foot-ball, jogging
1090;lecture, natation, voyages
1091;lire - foot ball 
1092;Consulter des documents en ligne
1093;Musique, Voyage, sport,lecture et documentation
1094;volleyball, s'amuser avec des amis, chanter
1095;Membre AGE/CSCT
1096;basket- ball, hand- ball, lecture des livres
1097;Aime le sport,le voyage et les documentaires
1098;la famille
1099;Rubik's cube
1100;internet , musique , série
1101;Internet, Documentaire, Musique
1102;Télévision, Vélo
1103;Lecture, echec
1104;Basket-ball, chanter
1105;Membre d'Association ZANAKA AVARATRA, foot ball,
1106;danse et balade
1107;LECTURE, cinéma, musique folk malagasy
1108;Footing, balade et découverte, surfer sur internet, Chorale (KT Ambatovinaky)
1109;"foot ball; guitare, lécture, internet"
1110;Lecture, Télévision, Foot-Ball, Musique
1111;Méditation, Pétanque
1112;Jeux de 32 cartes - Volley ball - Basket ball
1113;lire les livres, photographier
1114;Football, Séries TV, infographie, programmation, jeux vidéo
1115;Lecture, Sport, Musique, Nouvelles technologies
1116;Apprendre, consulter des documents en ligne Se connecter aux réseaux sociaux, notamment le facebook Chanter, regarder un film, balader avec la famille
1117;music, sport
1118;Membre dans une association religieuse comme Apotre de Jesus Misericordieux
1119;lecture, théâtre, Décoration florale
1120;-	Membre du Teach For Madagascar -	Membre de la CEERE Madagascar
1121;Promenade,Musique,Pêche
1122;Jeu d’Echecs, Basketball
1123;Membre du Teach For Madagascar, Membre de la CEERE Madagascar
1124;dynamique, souriant, Chretien, sport, Internet
1125;natation, Musique, Guitare, Lecture
1126;Internet , aventure, sport, voyage
1127;Scoutisme, Choral, Basketball, Marketing, Communication
1128;Dynamique,ponctuel,sérieux,
1129;"Dance; Natation"
1130;lecture, rédaction, sport
1131;Lecture, voyage, internet, 
1132;Membre de scout et de croix bleu
1133;foot ball et lecture
1134;Sport - Culte - Famille
1135;Christianisme et vie familiale
1136;Musique, voyage, cuisine
1137;Responsable d'association de scout
1138;suposort
