id;value
952;ankaran
953;INTETLIAM
954;pré-Uprim
955;FORMATION INTERNE
956;La Clairefontaine
957;Alliance Française Antsohihy
958;AMERICAN CLUB HOPE 
959;cufp Fianarantsoa
960;Ankatso et CNTMAD
961;Lycée  St Vincent De Paul Ambatonilita
962;Lycée Technique et professionnel d'Antsirabe
963;SEVIRA 
964;QEIM
965;SGS Madagascar
966;Via Conseil
967;non
968;LPM Ampitatafika
969;NIRINFO
970;lycée privée Iharisoa Tanjombato
971;Lp Masca
972;Alliance Française Majunga 
973;Lycée Philibert Tsiranana Majunga
974;Lycée Jacques RABENANJARA
975;institut superieur iesi
976;Alliance Française de Tananarive
977;
978;Lycée privée Ambohimalaza
979;Ecole technique Ampasapito
980;GSI Antaninareninan tana 101
981;Lycée Technique Commerciale mahajanga
982;ybet fomation
983;STIC
984;CFP RABEMANANJARA
985;CECOR (Cabinet d’études de  conseil et de réalisation)
986;Auzoma
987;ENI (Université de Fianarantsoa)
988;Association des Etudiants Chretiens Malagasy
989;Lycée Andramasina
990;UNIVERSITE CNTMAD 
991;UNIVESITE CNTMAD
992;Lycée mixte Antalaha
993;GSI Antaninarenina Antananarivo
994;Université de Lorraine
995;Centre National de Tele-Enseignement de Madagascar (CNTEMAD)
996;CEG Soamalaza Antsirabe
997;EPP Ambohimena ANTSIRABE
998;EPCE Soa sy Kanto Antsirabe
999;Groupe Telma
1000;Imperial Tobacco Group
1001;IPAM Isoraka Tananarive
1002;ISCAM Ankadifotsy Tananarive
1003;Saint Joseph Ambozontany Fianarantsoa.
1004;Sainte jeanne d'arc
1005;CEG Avaradoha
1006;EPP Avaradoha
1007;Association de Guide au Parc Tsimbazaza.
1008;Universite ASJA antsirabe
1009;
1010;lycée LCMMR analavory
1011;Ambassade Americaine
1012;E-media Ampasanimalo
1013;Ecole superieur en multimedia Ampandrana 
1014;CEG Mandroseza
1015;Jeanne d' Arc University 
1016;Jeanne D'Arc University 
1017;Institute of Management, Tourism and Technology
1018;Institutions Sainte Famille Mahamasina
1019; CGM (Institut International de formation en Allemand Analakely) 
1020;Association Soanotohizana Madagascar
1021;ENS AMPEFILOHA
1022;EPP Ambohidahy
1023;Collège Madécasse, Itaosy
1024;Candidat libre, Itaosy
1025;F.A.A.L, Anosizato Est
1026;CEG HA
1027;Ecole privée CHRIST-ROI
1028;test
1029;SOBATRA
1030;Ecole Nationale d’Informatique (ENI) de l’Université 
1031;Univesristé de Fianarantsoa 
1032;Collège Saint Antoine ANKADIFOTSY
1033;LEXMARK AFRICA
1034;l'institut ISINFO
1035;l'institut IESI
1036;"Université d’Antananarivo auprês de la faculté de Droit, d’Économie, de Gestion, et de la Sociologie ; au département Gestion"
1037;Lovasoa
1038;Rantosoa Ambatondrazaka
1039;INFOPRO
1040;CHRIST ROI MANJAKARAY
1041;LYCEE MIXTE ANTSOHIHY
1042;Ecole Normale Supérieure,Université d'Antananarivo
1043;Institut Supérieur de l’Informatique et du Management
1044;Programme Dinika Analamahitsy
1045;Reseau OTIV TANA
1046;RAMANANARIVO LOUIS GUILLAUME
1047;Alliance française d'Antsirabe
1048;Ambatovy
1049;ONG MIDEM
1050;Entreprendre Madagascar
1051;STIG
1052;ONG Zara Aina
1053;EMB
1054;Lycée Présentation de Maeir
1055;Ecole National d'Informatique
1056;Institut de Management de Arts et Metiers ou IMGAM
1057;LYCEE TAMATAVE II
1058;Lycée Mahitsy
1059;université d’Ambatondrazaka (annexe Barikadimy)
1060;université privée TACTINFO 67 Ha
1061;Éco-village Tsaratanàna
1062;ISAE
1063;BIG 
1064;MCI (Madagascar Consulting International)
1065;SOCOTEC
1066;EPIC Antsahalovana 
1067;CEG Nanisana
1068;Formation en Travail Social et Devéloppement Ankatso
1069;Centre de Formation Professionnelle Laura Vicuna
1070;Lycée Ambohimahasoa
1071;Collège Hasina
1072;Ecole de management et d’innovation technologique (EMIT), 
1073;Centre Universitaire de Formation Professionnalisante (CUFP)
1074;Lycée Privé Saint Joseph Ambozontany
1075;EMAP Madagascar
1076;SFMJ Tsaramasay
1077;IEP Madagascar
1078;GSI 67Ha
1079;Université d'Andrainjato Fianarantsoa
1080;college saint jean Baptiste Imerinafovoany
1081;Ex HORDEA Ambatolampy
1082;SOFITRANS
1083;CNTEMAD ( Centre National de Télé-enseignement de Madagascar
1084;Lycée privé Charlemaigne
1085;ARMI 67 ha
1086;GRF Ambatomitsangana
1087;Association Mpamakilain'i Madagasikara
1088;Ministère du commerce, Centre de formation en commerce international et concurrence
1089;Centre d'Education Permanente des Adultes 
1090;Lycée Ambohimanarina
1091;de l’Université d’Antananarivo
1092;IFAGI & PARAMED Ambatomitsagana
1093;LJR TAMATAVE
1094;La Petite Merveille
1095;accem ivato
1096;english teaching program
1097;British council 
1098;Knowledge Institute Ambondrona
1099;Knowledge Institute
1100;Centre Moramanga
1101;Lycée Privé BAMBINO Moramanga
1102;Lycée Privé FANILO Analamahitsy
1103;VATEL
1104;COLLEGE SAINT GABRIEL
1105;UNIVERSITÉ POLYTECHNIQUE D'AVARADRANO UPA/HPI MASCA
1106;Université privée Hay soa
1107;Lycée technique Toamasina 
1108;Take Charge of Your Life
1109;Lycée Arivonimamo
1110;Université d'Antananarivo- Faculté des Sciences
1111;Université d'Antananarivo - ESPA
1112;CEG ALASORA
1113;L'OEUVRE DU BON SAMARITAIN, Analamahitsy, Antananarivo
1114;Lycee privee la caravelle 
1115;Lycée Saint Jean Baptiste Ambohitrimanjaka
1116;ISMR Miarinarivo
1117;Mc Donald's France 
1118;EVERGREEN HOTEL  
1119; INSTITUT CONFUCIUS 
1120;LPA Alarobia
1121;SOCIETE ELIOTEK COMPUTER
1122;INSUC Toamasina
1123;ratiqué par le système SYDONIA ++
1124;centre de formation CAD et TM douane tsaralalana 
1125;PARCOURS
1126;GATE UNIVERSITY AMBOHIDRATRIMO
1127;UNIVERSITE ECAT TARATRA FIANARANTSOA
1128;GATE UNVIVERSITY AMBOHIDRATRIMO
1129;ECAT TARATRA FIANARANTSOA
1130;IMT
1131;Collège Coindre Arivonimamo
1132;Lycée Vohipeno
1133;Univesité de Fianarantsoa
1134;Formation offert par SYNERGY COMMUNICATION 
1135;GROUPE ACEEM
1136;CRADEC (Conseil-Recherche Action pour le Développement Communautaire)
1137;FORMATION DES TECHNICIENS SUPERIEURS  ANTSIRABE (FTS)
1138;Institut National de Promotion et de Formation (INPF Ivato)
1139;Formation de Technicien Superieure Antsirabe 
1140;Ecole Nationale d’Informatique (ENI) de l’Université  ……..Fianarantsoa
1141;Ecole Nationale d’Informatique (ENI) de l’Université Fianarantsoa
1142;Ecole Nationale d’Informatique (ENI) de l’Université  Fianarantsoa
1143;LTP Ampasampito Antananarivo
1144;Centum Learning Limited
1145;OUTREMER TELECOM
1146;Universite GSI
1147;Ancien sapeur pompier de PARIS
1148;Amity university
1149;Ecole supérieure de commerce
1150;ISSG/Emir Consulting
1151;IST Ampasampito
1152;Ankatso et CNTEMAD
1153;La pepinière 
1154;Ecole Jean Juste Antsirabe
1155;ISCAM Ankadifotsy Antananarivo
1156;Ankarana
1157;Formation en hébergement/réception 
1158; peter pan
1159;LYCEE TECHNIQUE COMMERCIL
1160; Université d’Antananarivo, Faculté des Sciences
1161;UNIVERSITE D'ANTANANARIVO Ankatso
1162;Institut National du Tourisme et de l’Hôtellerie (INTH)
1163;Institut Supérieur de Technologie d’Antananarivo (IST-T)
1164;BIG INFORMATIQUE
1165;ZIEGRA ALLEMAGNE
1166;Université antananaro
1167;ISSG EMIR Consultings
1168;Lycee Arcade Talatamaty
1169;ACEEM Analakely
1170;AMITY UNIVERSITY UTTAR PRADESH (Inde)
1171;SPEAK ENGLISH TANA
1172;Centre de formation MDF
1173;Centre d'orientation MDF
1174;KENTIA FORMATION
1175;Faculté des lettreS et sciences humaines ANTANANARIVO 
1176;Centre de formation douane Antananarivo
1177;Centre de formation en douane
1178;Lycée RAHERIVELO RAMAMONJY Fianarantsoa
1179;ISM Antananarivo
1180;CCIFM / QUALINNOVE
1181;CCIFM / INSCAE
1182;IMC
1183;Foyer Ecole Zo Tahina
1184;Cours Arcade
1185;eca info
1186;centre de formation de la douane Tsaralalana 
1187;bac +2 communication CNTEMAD
1188;E.M.T.H. Mahanjanga
1189;Lycée technique professionnel Mahajanga 
1190;CEG Charles Renel 
1191;AIR LIQUIDE SOAM
1192;FJKM Faratsiho
1193;CEG Ambohimanarina
1194;Association LLB Madagascar
1195;Lycée privée CPE TULEAR
1196;Institur National de Tourisme et de l'Hôtellerie
1197;IMGAM ET UNIVESITE ANKATSO
1198;Institut National de Tourisme et de l'Hôtellerie
1199;Institut de Formation Technique (IFT) ANTANANARIVO / UPRIM
1200;université des Comores
1201;CFAMA ( Centre de Formation et d'Application du Machinisme Agricole)
1202;Présidence de la République et le Ministère de l’Environnement, des Eaux et Forêts.
1203;Ministère de la Population
1204;ELC
1205;CEG Antehiroka
1206;Ecole Privée Aux Oisillons
1207;uprim de madagascar
1208;SMS CONSULTING
1209;FTS Moramanga
1210;ECOLE PROFESSIONNELLE POLYTECHNIQUE DE MADAGASCAR
1211;Universite d'Antananarivo Ankatso (Fac DEGS)
1212;Planète urgence
1213;ESIGE
1214;FORMATION DES TECHNICIENS SUPERIEURS  DIEGO SUAREZ (FTS)
1215;LYCÉE TECHNIQUE AMPASAMPITO
1216;Institut du Management des Arts et Métiers (IMGAM)
1217;Lycée privée Christ-Roi Ambatomainty
1218;COLEACP
1219;Centre National d’ Enseignement de la Langue Anglaise (CNELA) à Antsahabe.
1220;Ecole Madame de Sevigné 
1221;Ecole Saint Gérard Maiella 
1222;Ecole Supérieur de Droit et de la Science Politique 
1223;Lycée Privée Academy Talatamaty
1224;ISPMDF
1225;ambohitseheno
1226;CFP Espoir
1227;lycée technique d'antsiranana
1228;ESTTIIM
1229;ESSA Ankatso
1230;LYCE SINT PIERRE MORONDAVA
1231;LYCEE SAINT PIERRE MORONDAVA
1232;Orange Madagascar
1233;Club des experts Financier
1234;Université de Tamatave
1235;Institut Supérieur et Professionnel de Gestion (ISPG)
1236;Lycée Jacques RABEMANANJARA
1237;CEG Rue Radama 1er
1238;Institut Supérieure Polytechnique de Madagascar (I.S.P.M)
1239;Institut de Management des Arts et Métiers
1240;Université Privée de Madagascar(UPRIM)
1241;Université D'antananarivo Annexe Soavinandriana Itasy
1242;HM Pro-Tsiky annexe IE-SI Antananarivo
1243;USHS Strasbourg.FRANCE
1244;ULP STRASBOURG.FRANCE
1245;LSPCA Ambohipo
1246;Lycée Rambolamasoandro Ambohidratrimo
1247;Université Catholique de Madagsacar
1248;LAULANIE GREEN UNIVERSITY
1249;Intitut Superieur de Technologie Antananarivo
1250;Faculté de Droit, Economie, Gestion et Science sociale de l’Univerité de Fianarantsoa
1251;Lycée Fo Masin’ i JesoaTalatamaty Fianarantsoa
1252;Alliance Française de Fianarantsoa
1253;Lycée Sainte Thérèse Antsirabe
1254;Ecole Superieur Specialiée du Vakinankaratra (ESSVA)
1255;Alpha school Itaosy
1256; UniversitéAlpha school 
1257;Université  Alpha school
1258;LYCEE CATHOLIQUE ORIONE
1259;Lycée Grymaldi Andralanitra
1260;INSPNMAD Ambaranjana
1261;IGM
1262;UNIVERSITE DE TANANARIVO
1263;ISM TSARALALANA
1264;faculté de science Antananarivo
1265;Ecole Supérieur Spécialisée du Vakinankaratra (ESSVA)
1266;Première année en DROIT CNTEMAD
1267;lycée privée Sandratra
1268;Lycée  Joseph Ravoahangy Andrianavalona Andranonahoatra
1269;TMA à AMBATOVY
1270;HECMMA (Hautes Etudes en Management et Mathématiques Appliquées) Bac+5
1271;Lycée Français Antananarivo
1272;Catholique MANJAKARAY
1273;Ecole de Management et d'Innovation Technologique (EMIT)
1274;Institut Universitaire de Gestion et de Management
1275;Ecole Supérieur d'Informatique et Gestion d'Entreprise (ESIGE)
1276;LYCEE SAINT JEAN BAPTISTE AMBOHIMALAZA MIRAY
1277;Ecole privée LA PRINTANIERE
1278;Ecole de Management et d’Innovation Technologique
1279;IT University Andoharanofotsy
1280;Ecole Catholique Saint Philippe et Jacque
1281;ISSMI
1282;La Sapienza
1283;Lycée privé ankadikely
1284;Ecole Catholique Saint Philippe et Jacques
1285;IES-AV (Institut d'Enseignement Supérieur Antsirabe Vakinakaratra
1286;formation sahiamanova
1287;EDI Academ Manakambahiny
1288;ACCEM madagascar
1289;Institut Supérieur Collège Saint François Xavier
1290;Institut Polytechnique LaSalle Beauvais
1291;Université d'Antananarivo - Faculté des Sciences
1292;Univers Informatique Andravoahangy Ambony
1293;ISM-Advancea
1294;cours particulier
1295;GROUPE EMIR CONSULTING
1296;Ecole de Tourisme Universite de Mahajanga
1297;centre de formation professionnelle marie auxiliatrice mahajanga
1298;ITUniversity
1299;Sekoly Loterana Farimbona (Self)
1300;INTH Ampefiloha
1301;UMGAM
1302;Development Learning Center Antananarivo
1303;LAUREAT
1304;"U.T.F.P.S ""RLG"" Manjakaray Andravoangy"
1305;U.T.F.P.S 
1306;Institut de Formation Technique (IFT) FIANARANTSOA
1307;CNTMAD (Télé- enseignement) Fianarantsoa
1308;ISTH Fianarantsoa
1309;DREN/EP Fianarantsoa
1310;Collège Sainte Famille
1311;Tanora.com
1312;I EGT
1313; Université Alpha school 
1314;Lycée Pôle Fort-dauphin
1315;mathieu
1316;IMGAM IVANDRYS
1317;Lycée Paule  Anosy
1318;CNTEMAD Ankadifotsy UNIVERSITE DE TANA
1319;Centre Nationale de Formation Bancaire CNFPB
1320;Centre National de Télé-Enseignement -CNTEMAD
1321;Ecole Professionnelle Polytechnique - Education Training,Employment and Communication E-TEC 
1322;MINAGRI et PROSPERER
1323;Microsoft Ocean Indien
1324;st jean
1325;Institut de Technologie et Etude de Management ITEM
1326; esca ,ACEEM , INPF
1327;UNIVERSITE D'ANTANANARIVO/Faculté de Lettres et Sciences Humaine
1328;mahasoazaza
1329;st joseph antsirabe
1330;LJF
1331;Ecole de Droit et Sciences Politiques
1332;Institue Confucius Université d’Antananarivo
1333;istitut supérieur de technologie IST
1334;CPCTI CENTRE PROFESSIONNEL POUR LE TRANSIT ET COMMERCE INTERNATIONAL maison des produits 67ha
1335;CNTEMAD MADAGASCAR
1336;CENTRE DE FORMATION EN RESSOURCES HUMAINES CFRH ANTANANARIVO
1337;IFIRP
1338;English Course Success
1339;MATRANA
1340;fmc
1341;Diplôme de Technicien Supérieur Spécialisé en Exploitation Logistique et Transport
1342;Université Russe de l'Amitié des Peuples de Moscou
1343;LPNE
1344;IT-University
1345;Lycée Ranohavimanana Norbert
1346;Univesity of Cape town
1347;Lycée Privée Hiorenantsoa Itaosy
1348;GSI (Genius System Info) 67 ha
1349;Lycée Privée Rasalama
1350;CEPE Antaninandro
1351;POLYTECHNIQUE ANTSIRANANA
1352;Base Aeronavale d'Ivato
1353;ECOLE PRIVEE VICTOR
1354;Ecole  des Services Sociale Antanimena
1355;IPEL Itaosy
1356;Lycée privée La Fontaine
1357;Lycee Amparafaravola
1358;unversite
1359;Collège Raphael Louis Rafiringa
1360;Collège Manambina I 
1361;L T C Ampefiloha
1362;Banque BFV
1363;IST/T
1364;Ecole de service Sociale Antanimena (ex ISTS Mandrimena)
1365;E.L.I
1366;KIS Madagascar
1367;INTELCIA Madagascar
1368;Centre National de l’Etude de la Langue Anglaise  (CNELA)
1369; LTPA (Lycée Technique Professionnel d’Alarobia) 
1370;Lycée Fo Masin'i Jesoa Talatamaty Fianarantsoa Madagascar
1371;Handicap International Ambohijatovo
1372;Groupe Biblique Universitaire
1373;FJKM Zoara Fanantenana Ambohipo
1374;Lycéé Tsiazotafo
1375;LTP Tsiazotafo
1376;Lycée Anosisoa
1377;ISSTI
1378;Lycée Technique et Professionnelle d'Alarobia
1379;Ecole supérieur de technologie (EST)
1380;Bacc+4
1381;IES ACCEM
1382;College sacre coeur Toliara Centre
